,class,height,width,object_angle,distance
1618,Pedestrian,66.0,150.63000000000002,1.02,8.85
1619,Pedestrian,34.620000000000005,75.9,-2.68,17.82
1620,Pedestrian,28.159999999999968,73.06,-2.67,18.33
1621,Pedestrian,69.30000000000007,131.33,1.09,10.12
1622,Pedestrian,46.200000000000045,127.38999999999999,1.01,9.75
1623,Pedestrian,42.85000000000002,114.92999999999998,-1.9,11.78
1624,Cyclist,50.41999999999999,59.03999999999999,2.05,22.29
1625,Cyclist,29.450000000000045,56.420000000000016,-1.78,24.47
1626,Cyclist,241.52999999999997,181.45,2.57,5.36
1627,Cyclist,88.92000000000007,174.36,2.85,3.81
1628,Pedestrian,75.0,156.52999999999997,-2.79,8.31
1629,Person_sitting,113.13999999999999,188.62,1.46,6.09
1630,Cyclist,13.889999999999986,16.159999999999997,2.23,75.64
1631,Pedestrian,70.06999999999994,169.11999999999998,2.56,8.27
1632,Pedestrian,81.28999999999996,156.98999999999998,2.74,8.02
1633,Pedestrian,96.82,180.42,-0.05,5.99
1634,Pedestrian,18.410000000000025,42.579999999999984,-3.05,32.04
1635,Cyclist,43.28,50.56,2.28,26.49
1636,Cyclist,32.809999999999945,62.22,-1.76,22.61
1637,Cyclist,105.45000000000005,166.09,1.89,8.12
1638,Cyclist,71.33000000000004,86.47999999999999,-2.08,16.13
1639,Cyclist,38.319999999999936,62.03999999999999,-1.88,19.76
1640,Cyclist,24.149999999999977,48.54999999999998,-1.75,25.06
1641,Cyclist,26.480000000000018,41.56,1.88,32.66
1642,Cyclist,23.600000000000023,55.18000000000001,-1.63,23.54
1643,Cyclist,46.52999999999986,101.90000000000003,-1.5,13.51
1644,Cyclist,105.37,158.54999999999998,1.99,8.49
1645,Cyclist,37.30000000000007,65.60999999999999,1.78,19.44
1646,Pedestrian,13.340000000000032,44.24000000000001,1.4,31.72
1647,Pedestrian,12.660000000000025,37.96000000000001,-1.99,31.33
1648,Cyclist,37.55000000000007,39.66,-0.76,33.9
1649,Pedestrian,16.0,39.24000000000001,-0.01,32.38
1650,Pedestrian,16.0,39.81999999999999,3.02,31.92
1651,Cyclist,10.659999999999968,25.890000000000015,-1.78,46.7
1652,Cyclist,29.03,31.299999999999983,2.02,35.02
1653,Pedestrian,15.0,43.42999999999998,0.57,32.05
1654,Pedestrian,14.0,41.849999999999994,0.7,32.7
1655,Pedestrian,11.0,26.349999999999994,-0.06,49.39
1656,Pedestrian,93.16,167.13,0.5,8.46
1657,Pedestrian,55.77999999999997,198.82,1.22,7.37
1658,Pedestrian,68.36000000000001,172.20000000000002,1.17,7.34
1659,Pedestrian,57.32000000000005,133.72,0.79,8.81
1660,Pedestrian,79.53999999999999,185.44,-1.1,7.43
1661,Pedestrian,32.65000000000009,94.03,-1.91,13.72
1662,Person_sitting,68.04999999999995,125.99999999999997,2.86,8.18
1663,Cyclist,30.25999999999999,48.629999999999995,-1.95,27.29
1664,Pedestrian,36.84000000000003,79.85000000000002,1.25,15.74
1665,Pedestrian,62.010000000000005,150.84,2.15,9.25
1666,Cyclist,56.10000000000002,99.31,-1.29,13.97
1667,Pedestrian,20.559999999999945,72.53,2.94,18.72
1668,Pedestrian,37.33999999999992,77.60000000000002,-0.68,16.28
1669,Pedestrian,63.210000000000036,143.76999999999998,-0.38,8.99
1670,Pedestrian,44.629999999999995,136.52,-1.44,9.32
1671,Pedestrian,6.330000000000041,19.80000000000001,-0.44,63.24
1672,Pedestrian,112.24000000000001,246.1,2.56,5.14
1673,Cyclist,50.110000000000014,85.87,1.9,16.24
1674,Cyclist,42.860000000000014,70.74000000000001,1.84,19.08
1675,Person_sitting,58.31999999999999,64.23999999999998,0.7,15.43
1676,Person_sitting,65.71000000000001,60.19,0.67,16.31
1677,Pedestrian,25.840000000000003,80.15,-2.47,15.45
1678,Pedestrian,102.49000000000012,206.43,1.23,6.95
1679,Pedestrian,53.06000000000006,112.27000000000001,1.05,8.03
1680,Pedestrian,41.229999999999905,111.99000000000001,1.21,8.06
1681,Cyclist,43.110000000000014,45.75,-0.8,29.49
1682,Cyclist,140.6400000000001,130.03,0.92,10.31
1683,Pedestrian,74.51999999999998,163.13,-0.42,8.49
1684,Cyclist,94.60000000000002,128.35000000000002,-1.97,11.25
1685,Pedestrian,46.76999999999998,99.44999999999999,-2.95,12.79
1686,Cyclist,87.54000000000008,82.53,3.02,15.06
1687,Cyclist,106.06000000000006,85.25999999999999,2.86,15.38
1688,Pedestrian,40.50999999999999,130.15,2.6,10.11
1689,Pedestrian,62.799999999999955,159.58000000000004,2.06,8.82
1690,Pedestrian,33.09999999999991,124.35,2.26,9.56
1691,Cyclist,15.57000000000005,36.98999999999998,1.63,32.38
1692,Cyclist,37.950000000000045,69.99000000000001,-1.6,18.34
1693,Pedestrian,35.129999999999995,93.96000000000001,1.3,15.6
1694,Pedestrian,52.43000000000001,131.92000000000002,0.65,8.78
1695,Pedestrian,22.600000000000023,70.80000000000001,1.88,19.42
1696,Person_sitting,83.24000000000001,119.07000000000002,2.75,8.07
1697,Cyclist,11.93999999999994,27.99000000000001,-1.79,43.27
1698,Pedestrian,46.03000000000003,130.07000000000002,-2.72,9.14
1699,Pedestrian,49.139999999999986,136.3,0.68,9.35
1700,Pedestrian,30.659999999999968,96.64999999999998,0.44,13.45
1701,Cyclist,32.91999999999996,58.880000000000024,1.76,21.14
1702,Pedestrian,20.410000000000082,35.119999999999976,-2.08,32.09
1703,Pedestrian,20.25999999999999,37.06,-2.04,31.85
1704,Cyclist,59.98,57.54000000000002,-0.94,23.27
1705,Cyclist,37.960000000000036,70.00999999999999,-1.6,18.34
1706,Pedestrian,45.629999999999995,124.07,-1.63,9.39
1707,Pedestrian,48.47000000000003,133.53,-1.48,9.18
1708,Pedestrian,36.549999999999955,88.27000000000001,1.14,15.95
1709,Pedestrian,30.66999999999996,90.69,1.04,15.69
1710,Cyclist,31.950000000000045,56.31,1.79,18.75
1711,Pedestrian,32.46999999999997,83.42000000000002,0.3,14.09
1712,Cyclist,50.12999999999988,67.25,-2.06,19.96
1713,Cyclist,20.19999999999999,29.22,-1.24,44.95
1714,Pedestrian,61.360000000000014,136.29,2.72,9.29
1715,Cyclist,53.610000000000014,100.45000000000002,-1.66,13.48
1716,Pedestrian,43.06000000000006,98.37,1.11,12.9
1717,Cyclist,28.079999999999927,71.85,1.36,19.46
1718,Pedestrian,63.00000000000003,157.85,0.4,8.52
1719,Pedestrian,25.879999999999995,62.45999999999998,1.21,19.26
1720,Cyclist,96.87000000000006,153.39,1.88,8.73
1721,Pedestrian,82.34000000000003,180.45,2.25,6.45
1722,Pedestrian,50.0,115.88000000000002,-1.28,10.31
1723,Pedestrian,39.31,145.0,0.51,8.58
1724,Pedestrian,46.670000000000016,107.36999999999998,1.65,12.03
1725,Pedestrian,27.33000000000004,91.22,-1.88,14.39
1726,Pedestrian,19.0,70.31,-1.56,18.63
1727,Pedestrian,19.33000000000004,60.0,2.11,21.24
1728,Pedestrian,18.329999999999927,54.97000000000003,1.65,24.26
1729,Pedestrian,17.340000000000032,59.630000000000024,1.44,23.23
1730,Person_sitting,38.12000000000006,63.75999999999999,-1.43,15.42
1731,Person_sitting,38.829999999999984,62.69999999999999,-1.39,15.43
1732,Person_sitting,31.819999999999993,58.41,1.76,16.35
1733,Pedestrian,27.670000000000016,86.05999999999997,-1.48,15.6
1734,Pedestrian,33.09000000000003,81.68,1.9,16.27
1735,Pedestrian,37.51999999999998,112.05000000000001,-1.97,11.18
1736,Cyclist,19.139999999999986,47.670000000000016,-1.58,27.9
1737,Cyclist,14.82000000000005,35.20999999999998,1.63,33.75
1738,Pedestrian,65.11000000000001,180.07000000000002,1.73,7.8
1739,Pedestrian,83.46000000000004,163.79,-3.11,8.96
1740,Cyclist,49.1099999999999,199.10999999999999,-0.8,6.64
1741,Cyclist,16.96999999999997,41.47,-1.59,32.8
1742,Pedestrian,43.129999999999995,117.31000000000003,-1.97,10.92
1743,Pedestrian,52.79000000000008,130.22,-2.06,10.93
1744,Pedestrian,35.889999999999986,103.29999999999998,1.11,12.84
1745,Cyclist,40.29000000000002,76.45000000000002,1.7,18.86
1746,Pedestrian,18.25999999999999,46.19,1.22,30.4
1747,Pedestrian,18.309999999999945,40.5,-2.27,29.35
1748,Pedestrian,17.950000000000045,45.03999999999999,3.12,29.48
1749,Cyclist,19.8599999999999,48.06999999999999,-0.11,27.08
1750,Pedestrian,23.129999999999995,59.47999999999999,1.34,21.84
1751,Pedestrian,20.299999999999955,57.109999999999985,1.28,21.38
1752,Pedestrian,36.34000000000003,104.79999999999998,-2.02,13.28
1753,Pedestrian,71.99999999999999,218.71,2.21,5.61
1754,Pedestrian,29.659999999999968,60.04999999999998,2.3,18.79
1755,Pedestrian,22.660000000000025,69.92000000000002,0.29,17.42
1756,Pedestrian,21.339999999999918,57.420000000000016,1.56,22.04
1757,Pedestrian,14.990000000000009,50.95999999999998,-1.55,25.52
1758,Pedestrian,10.670000000000073,37.369999999999976,1.63,33.79
1759,Pedestrian,206.76,208.53,-0.94,4.84
1760,Pedestrian,44.89999999999998,118.29999999999998,-2.0,11.0
1761,Person_sitting,139.7800000000001,223.15,2.67,4.61
1762,Pedestrian,14.70999999999998,34.07000000000002,1.81,40.24
1763,Cyclist,33.52999999999997,31.810000000000002,-0.08,39.45
1764,Cyclist,31.510000000000105,31.480000000000018,-0.11,42.64
1765,Cyclist,30.060000000000002,38.139999999999986,-1.15,32.56
1766,Pedestrian,16.329999999999984,35.19,0.33,39.08
1767,Pedestrian,16.0,43.81999999999999,-1.96,31.71
1768,Pedestrian,6.669999999999959,34.06,0.12,36.91
1769,Cyclist,50.01999999999998,39.380000000000024,-3.08,30.03
1770,Cyclist,45.16000000000001,41.69,2.15,26.58
1771,Pedestrian,90.09000000000015,206.07,2.51,5.45
1772,Cyclist,35.64999999999998,52.06999999999999,-2.06,23.85
1773,Pedestrian,17.340000000000032,58.46000000000001,1.29,21.94
1774,Cyclist,159.0,155.17999999999998,0.39,8.79
1775,Cyclist,187.94999999999993,162.31,0.24,8.94
1776,Cyclist,62.370000000000005,90.59000000000003,1.84,14.49
1777,Pedestrian,20.960000000000008,47.5,-1.59,30.03
1778,Pedestrian,26.340000000000003,66.21000000000001,2.03,21.03
1779,Pedestrian,27.330000000000013,67.59,2.03,20.73
1780,Pedestrian,76.0,205.93,0.33,7.17
1781,Pedestrian,71.66999999999996,190.88,0.37,7.65
1782,Pedestrian,82.33999999999992,224.88,0.12,6.64
1783,Pedestrian,126.24000000000001,229.4,0.07,5.67
1784,Pedestrian,14.0,50.349999999999994,0.2,25.09
1785,Cyclist,82.61000000000001,62.72,3.07,19.12
1786,Pedestrian,23.340000000000032,89.07,2.87,14.65
1787,Pedestrian,54.660000000000025,160.92000000000002,1.69,8.75
1788,Cyclist,104.02999999999999,115.70000000000002,2.11,12.71
1789,Pedestrian,9.329999999999984,24.69999999999999,-0.69,52.1
1790,Cyclist,18.75999999999999,40.55000000000001,1.69,34.07
1791,Cyclist,16.460000000000036,37.879999999999995,1.63,34.5
1792,Cyclist,12.950000000000045,26.78,1.68,49.04
1793,Pedestrian,54.0,200.66,2.64,6.08
1794,Pedestrian,66.67000000000007,179.29999999999998,2.49,7.75
1795,Cyclist,37.85000000000002,69.56,-1.6,18.45
1796,Pedestrian,44.020000000000095,104.97999999999999,-0.6,11.96
1797,Pedestrian,45.370000000000005,103.88,-0.63,11.37
1798,Pedestrian,9.5,32.19999999999999,-2.23,38.0
1799,Pedestrian,36.96000000000001,98.78,0.53,11.64
1800,Pedestrian,46.14,83.38000000000002,2.18,16.45
1801,Pedestrian,19.30000000000001,61.51000000000002,1.84,22.32
1802,Cyclist,9.81000000000006,24.609999999999985,1.6,47.69
1803,Pedestrian,57.0,148.39,1.88,8.83
1804,Pedestrian,30.0,62.389999999999986,-1.22,18.38
1805,Cyclist,205.29000000000002,215.85,2.0,5.63
1806,Cyclist,82.07999999999998,171.18000000000004,1.74,8.54
1807,Pedestrian,19.75999999999999,52.59,-1.97,21.57
1808,Pedestrian,21.139999999999986,55.78999999999999,-1.92,21.31
1809,Pedestrian,15.019999999999982,41.31,1.35,33.53
1810,Pedestrian,13.519999999999982,41.96000000000001,1.33,33.44
1811,Cyclist,10.139999999999986,24.620000000000005,1.64,55.43
1812,Cyclist,9.539999999999964,23.189999999999998,1.6,55.77
1813,Pedestrian,210.16999999999985,243.6,0.35,3.99
1814,Pedestrian,200.41999999999996,225.27,0.17,3.4
1815,Pedestrian,94.36000000000001,226.62,0.71,5.85
1816,Pedestrian,110.73000000000002,244.1,0.65,5.29
1817,Pedestrian,96.88999999999999,193.73999999999998,-3.03,6.36
1818,Pedestrian,26.949999999999932,75.31,1.31,16.17
1819,Pedestrian,19.190000000000055,70.36000000000001,1.52,20.08
1820,Pedestrian,23.49000000000001,61.329999999999984,1.48,20.05
1821,Pedestrian,20.779999999999973,57.46000000000001,1.29,19.96
1822,Cyclist,55.95999999999998,58.400000000000006,2.93,22.94
1823,Cyclist,31.870000000000005,41.20000000000002,2.25,30.72
1824,Pedestrian,19.0,61.24000000000001,-1.78,21.81
1825,Pedestrian,94.01000000000005,166.60000000000002,-2.98,7.43
1826,Pedestrian,87.0,223.78000000000003,-2.02,5.6
1827,Pedestrian,29.670000000000016,87.62,-2.01,15.8
1828,Pedestrian,54.670000000000016,151.61,2.02,8.86
1829,Pedestrian,28.340000000000032,51.57000000000002,2.35,21.76
1830,Pedestrian,19.339999999999918,62.860000000000014,-1.2,19.39
1831,Pedestrian,15.659999999999968,50.639999999999986,1.78,24.88
1832,Pedestrian,15.330000000000041,47.41,-1.48,27.38
1833,Pedestrian,10.669999999999959,34.05000000000001,1.56,37.04
1834,Pedestrian,15.460000000000036,48.58000000000001,-1.74,29.64
1835,Pedestrian,13.549999999999955,48.58000000000001,-1.76,29.27
1836,Cyclist,112.96000000000004,96.65,-0.5,13.4
1837,Pedestrian,10.660000000000082,31.090000000000003,-3.08,38.31
1838,Cyclist,20.32000000000005,36.19999999999999,-1.89,36.36
1839,Pedestrian,18.049999999999955,38.91,-1.31,33.63
1840,Pedestrian,16.0,29.200000000000017,-1.35,43.44
1841,Pedestrian,8.160000000000025,31.57000000000002,-1.43,43.77
1842,Pedestrian,10.389999999999986,33.56,-1.34,42.91
1843,Pedestrian,26.569999999999993,73.95000000000002,-1.68,16.28
1844,Pedestrian,36.400000000000034,84.07,-2.22,16.2
1845,Cyclist,25.779999999999973,59.579999999999984,-1.62,22.48
1846,Pedestrian,17.20999999999998,43.59,1.89,31.1
1847,Pedestrian,10.329999999999984,43.890000000000015,-2.68,30.92
1848,Pedestrian,10.480000000000018,36.72,2.69,35.24
1849,Pedestrian,82.32999999999993,194.91000000000003,0.05,6.95
1850,Pedestrian,55.25999999999999,166.20999999999998,0.06,7.37
1851,Pedestrian,66.32999999999993,141.95,0.7,9.61
1852,Pedestrian,22.0,75.26999999999998,1.26,18.44
1853,Pedestrian,29.670000000000016,72.86000000000001,1.29,18.96
1854,Pedestrian,18.670000000000016,76.10999999999999,1.6,18.25
1855,Pedestrian,37.66999999999996,97.35,1.3,14.41
1856,Pedestrian,39.339999999999975,85.86000000000001,1.08,15.27
1857,Pedestrian,35.33000000000001,88.60999999999999,1.29,15.35
1858,Pedestrian,34.339999999999975,85.97999999999999,1.18,15.79
1859,Pedestrian,29.670000000000016,76.89000000000001,1.23,16.28
1860,Pedestrian,43.75999999999999,77.38999999999999,1.37,17.48
1861,Pedestrian,89.34000000000015,252.25,-2.2,5.25
1862,Pedestrian,92.00999999999999,179.84,-2.9,7.51
1863,Pedestrian,103.83000000000004,225.23,0.13,4.64
1864,Cyclist,75.27000000000004,122.11000000000001,1.82,10.72
1865,Cyclist,44.370000000000005,92.04999999999998,1.74,15.06
1866,Pedestrian,18.530000000000086,45.099999999999994,-2.04,25.09
1867,Pedestrian,17.83000000000004,47.73999999999998,-1.98,24.82
1868,Pedestrian,22.5,40.50999999999999,-1.2,27.97
1869,Pedestrian,23.750000000000057,59.56999999999999,-1.6,19.7
1870,Pedestrian,38.94,97.26000000000002,1.69,13.03
1871,Pedestrian,27.970000000000027,77.77000000000001,1.4,16.11
1872,Pedestrian,22.59999999999991,67.04999999999998,1.4,21.27
1873,Pedestrian,23.600000000000023,63.369999999999976,1.34,21.4
1874,Pedestrian,26.33000000000004,62.06,-1.76,19.36
1875,Cyclist,20.699999999999932,44.81999999999999,1.51,28.29
1876,Cyclist,15.779999999999973,37.34,1.48,36.04
1877,Cyclist,17.99000000000001,33.0,1.4,36.87
1878,Pedestrian,45.33000000000004,131.35000000000002,-1.62,9.93
1879,Pedestrian,50.67000000000007,134.59,-1.75,10.18
1880,Pedestrian,56.65999999999997,142.71000000000004,-1.32,9.53
1881,Cyclist,71.55000000000001,130.65,1.8,10.84
1882,Cyclist,49.539999999999964,77.91,1.76,16.59
1883,Cyclist,33.65999999999997,67.64000000000001,1.73,20.07
1884,Pedestrian,15.0,59.19,-1.55,20.22
1885,Cyclist,24.690000000000055,40.53,-1.99,30.24
1886,Cyclist,103.42999999999995,127.16000000000003,-2.03,11.01
1887,Cyclist,51.370000000000005,93.79999999999998,1.77,13.17
1888,Pedestrian,57.0,141.52,2.63,9.0
1889,Cyclist,19.83000000000004,36.75,-1.82,32.79
1890,Cyclist,16.99000000000001,31.620000000000005,-1.81,38.05
1891,Cyclist,17.889999999999986,42.97,-1.54,30.84
1892,Cyclist,23.470000000000027,58.129999999999995,-1.58,23.04
1893,Pedestrian,51.84999999999991,205.31,2.39,5.48
1894,Pedestrian,150.77,210.36,-2.81,4.17
1895,Cyclist,21.850000000000023,21.19999999999999,0.01,59.06
1896,Pedestrian,7.480000000000018,21.5,3.12,60.13
1897,Pedestrian,10.610000000000014,23.439999999999998,0.24,58.62
1898,Pedestrian,54.989999999999895,164.82,1.97,9.16
1899,Pedestrian,77.88999999999999,161.66,2.81,7.72
1900,Cyclist,14.07000000000005,18.78,2.03,64.91
1901,Cyclist,11.330000000000041,27.920000000000016,1.61,42.14
1902,Cyclist,53.76999999999998,79.15,-1.94,16.56
1903,Cyclist,65.46999999999991,71.89000000000001,-2.48,17.98
1904,Pedestrian,16.829999999999927,59.849999999999994,2.95,19.55
1905,Pedestrian,16.180000000000064,51.45000000000002,2.47,21.29
1906,Pedestrian,11.620000000000005,61.41,0.26,18.99
1907,Pedestrian,56.33000000000004,159.76,-0.31,8.42
1908,Cyclist,24.02000000000004,35.34,1.95,33.65
1909,Pedestrian,83.51999999999998,183.66,0.43,7.39
1910,Cyclist,113.53999999999996,110.25999999999999,0.99,11.99
1911,Pedestrian,41.49000000000001,87.98000000000002,-1.92,14.46
1912,Cyclist,24.059999999999945,49.329999999999984,-1.65,28.86
1913,Cyclist,9.580000000000041,30.27000000000001,-1.59,43.87
1914,Pedestrian,73.24000000000001,184.43,-1.83,7.43
1915,Pedestrian,49.440000000000055,122.24000000000001,-0.95,11.04
1916,Pedestrian,67.60999999999999,149.26,-2.75,8.74
1917,Pedestrian,56.69999999999999,135.22,1.84,10.11
1918,Pedestrian,67.48000000000002,160.42999999999998,1.25,8.97
1919,Cyclist,47.68000000000001,106.03000000000003,1.65,12.4
1920,Person_sitting,51.84000000000003,77.80000000000001,-2.8,11.88
1921,Pedestrian,20.959999999999923,57.05000000000001,-1.51,22.78
1922,Pedestrian,16.49000000000001,54.150000000000006,-1.68,24.53
1923,Pedestrian,21.0,60.610000000000014,0.29,19.8
1924,Cyclist,65.03000000000002,59.58000000000001,0.09,23.43
1925,Pedestrian,20.670000000000073,50.25999999999999,1.24,25.87
1926,Cyclist,41.069999999999936,32.35000000000002,3.01,38.28
1927,Pedestrian,12.730000000000018,34.329999999999984,-0.04,39.69
1928,Pedestrian,76.32999999999998,141.48000000000002,0.33,8.96
1929,Cyclist,82.3599999999999,128.44000000000003,-2.18,10.94
1930,Cyclist,68.43999999999994,85.54999999999998,-2.03,14.56
1931,Cyclist,24.420000000000073,62.56,-1.49,19.6
1932,Cyclist,21.89999999999999,37.84,-1.68,35.71
1933,Pedestrian,46.0,122.93,-1.92,10.45
1934,Pedestrian,57.34000000000003,140.69000000000003,-1.92,10.16
1935,Pedestrian,51.99999999999994,151.5,1.06,8.98
1936,Cyclist,75.25,103.36000000000001,1.84,12.37
1937,Pedestrian,12.670000000000073,41.18000000000001,1.27,33.99
1938,Pedestrian,14.340000000000032,35.869999999999976,-2.16,33.1
1939,Cyclist,52.799999999999955,44.39999999999998,-0.49,29.84
1940,Pedestrian,46.65999999999997,153.81000000000003,-2.31,8.19
1941,Pedestrian,26.659999999999968,77.68,-1.98,16.04
1942,Cyclist,50.829999999999984,59.22,2.09,21.45
1943,Pedestrian,89.66000000000008,167.8,2.51,8.65
1944,Pedestrian,18.950000000000045,74.72,2.89,16.01
1945,Pedestrian,11.330000000000041,36.23000000000002,1.38,35.21
1946,Pedestrian,11.340000000000032,25.379999999999995,2.78,53.57
1947,Pedestrian,29.67,83.42999999999998,2.27,14.33
1948,Pedestrian,69.24,136.01,0.78,9.31
1949,Pedestrian,61.66000000000008,159.63,-1.7,8.47
1950,Pedestrian,56.0,141.60999999999999,2.73,9.64
1951,Pedestrian,44.0,134.59000000000003,1.69,9.88
1952,Pedestrian,64.99999999999989,153.04,1.08,8.33
1953,Pedestrian,62.65999999999997,150.09999999999997,1.26,8.74
1954,Pedestrian,34.0,77.41,-1.88,18.14
1955,Pedestrian,61.51999999999998,135.79000000000002,-1.69,9.39
1956,Pedestrian,41.0,116.32,-1.72,11.04
1957,Pedestrian,29.66999999999996,103.65999999999997,-1.69,12.42
1958,Pedestrian,57.6099999999999,100.71000000000004,-1.79,13.34
1959,Pedestrian,46.08000000000004,82.01000000000002,-1.84,16.58
1960,Pedestrian,32.33000000000004,68.03,-1.27,16.87
1961,Cyclist,295.37,203.57,2.16,3.94
1962,Pedestrian,14.0,48.16999999999999,0.18,26.21
1963,Cyclist,77.32000000000005,59.400000000000006,3.09,20.15
1964,Pedestrian,94.88999999999999,184.03000000000003,2.51,7.57
1965,Pedestrian,23.0,74.72,1.99,17.58
1966,Pedestrian,27.329999999999984,74.31,1.91,17.31
1967,Pedestrian,14.0,41.20000000000002,1.78,29.05
1968,Pedestrian,68.83999999999997,144.93999999999997,0.28,8.93
1969,Pedestrian,33.32999999999993,82.57,-1.87,14.84
1970,Cyclist,41.95999999999998,84.95000000000002,1.76,15.44
1971,Cyclist,25.629999999999995,60.19,1.73,22.55
1972,Pedestrian,11.339999999999918,28.950000000000017,0.68,47.84
1973,Pedestrian,12.659999999999968,28.159999999999997,0.69,48.34
1974,Pedestrian,72.57,172.13,0.26,8.1
1975,Pedestrian,20.25,56.670000000000016,1.19,21.18
1976,Pedestrian,238.64000000000001,215.85,-2.94,4.5
1977,Pedestrian,17.639999999999986,48.630000000000024,0.29,23.39
1978,Pedestrian,23.55000000000001,45.72,1.95,29.7
1979,Cyclist,34.75999999999999,69.70000000000002,1.71,17.4
1980,Pedestrian,76.13000000000002,188.46000000000004,0.41,7.48
